FIPS,State,County,Variable_Code,Value
24510,MD,Baltimore,PCT_REDUCED_LUNCH15,0.085116444
24510,MD,Baltimore,PCT_SBP12,19.42560192
24510,MD,Baltimore,PCT_SBP17,27.69700388
24510,MD,Baltimore,PCH_SBP_12_17,8.271401967
24510,MD,Baltimore,PCT_SFSP12,5.857252307
24510,MD,Baltimore,PCT_SFSP17,6.941540256
24510,MD,Baltimore,PCH_SFSP_12_17,1.084287949
24510,MD,Baltimore,PC_WIC_REDEMP11,33.12615967
24510,MD,Baltimore,PC_WIC_REDEMP16,36.4045639
24510,MD,Baltimore,PCH_PC_WIC_REDEMP_11_16,9.896722794
24510,MD,Baltimore,REDEMP_WICS11,90941.85938
24510,MD,Baltimore,REDEMP_WICS16,96221.94531
24510,MD,Baltimore,PCH_REDEMP_WICS_11_16,5.806001663
24510,MD,Baltimore,PCT_WIC12,2.482687451
24510,MD,Baltimore,PCT_WIC17,2.194953981
24510,MD,Baltimore,PCH_WIC_12_17,-0.28773347
24510,MD,Baltimore,PCT_WICINFANTCHILD14,29.20097736
24510,MD,Baltimore,PCT_WICINFANTCHILD16,28.64797266
24510,MD,Baltimore,PCH_WICINFANTCHILD_14_16,-0.553004699
24510,MD,Baltimore,PCT_WICWOMEN14,2.81908168
24510,MD,Baltimore,PCT_WICWOMEN16,2.739616931
24510,MD,Baltimore,PCH_WICWOMEN_14_16,-0.079464749
24510,MD,Baltimore,PCT_CACFP12,0.968900212
24510,MD,Baltimore,PCT_CACFP17,1.583740033
24510,MD,Baltimore,PCH_CACFP_12_17,0.614839821
24510,MD,Baltimore,FDPIR12,0.0
24510,MD,Baltimore,FDPIR15,0.0
24510,MD,Baltimore,PCH_FDPIR_12_15,0.0
24510,MD,Baltimore,FOOD_BANKS18,0.0
24001,MD,Allegany,FOODINSEC_12_14,12.5
24001,MD,Allegany,FOODINSEC_15_17,10.4
24001,MD,Allegany,CH_FOODINSEC_14_17,-2.1
24001,MD,Allegany,VLFOODSEC_12_14,4.8
24001,MD,Allegany,VLFOODSEC_15_17,4.3
24001,MD,Allegany,CH_VLFOODSEC_14_17,-0.5
24003,MD,Anne Arundel,FOODINSEC_12_14,12.5
24003,MD,Anne Arundel,FOODINSEC_15_17,10.4
24003,MD,Anne Arundel,CH_FOODINSEC_14_17,-2.1
24003,MD,Anne Arundel,VLFOODSEC_12_14,4.8
24003,MD,Anne Arundel,VLFOODSEC_15_17,4.3
24003,MD,Anne Arundel,CH_VLFOODSEC_14_17,-0.5
24005,MD,Baltimore,FOODINSEC_12_14,12.5
24005,MD,Baltimore,FOODINSEC_15_17,10.4
24005,MD,Baltimore,CH_FOODINSEC_14_17,-2.1
24005,MD,Baltimore,VLFOODSEC_12_14,4.8
24005,MD,Baltimore,VLFOODSEC_15_17,4.3
24005,MD,Baltimore,CH_VLFOODSEC_14_17,-0.5
24009,MD,Calvert,FOODINSEC_12_14,12.5
24009,MD,Calvert,FOODINSEC_15_17,10.4
24009,MD,Calvert,CH_FOODINSEC_14_17,-2.1
24009,MD,Calvert,VLFOODSEC_12_14,4.8
24009,MD,Calvert,VLFOODSEC_15_17,4.3
24009,MD,Calvert,CH_VLFOODSEC_14_17,-0.5
24011,MD,Caroline,FOODINSEC_12_14,12.5
24011,MD,Caroline,FOODINSEC_15_17,10.4
24011,MD,Caroline,CH_FOODINSEC_14_17,-2.1
24011,MD,Caroline,VLFOODSEC_12_14,4.8
24011,MD,Caroline,VLFOODSEC_15_17,4.3
24011,MD,Caroline,CH_VLFOODSEC_14_17,-0.5
24013,MD,Carroll,FOODINSEC_12_14,12.5
24013,MD,Carroll,FOODINSEC_15_17,10.4
24013,MD,Carroll,CH_FOODINSEC_14_17,-2.1
24013,MD,Carroll,VLFOODSEC_12_14,4.8
24013,MD,Carroll,VLFOODSEC_15_17,4.3
24013,MD,Carroll,CH_VLFOODSEC_14_17,-0.5
24015,MD,Cecil,FOODINSEC_12_14,12.5
24015,MD,Cecil,FOODINSEC_15_17,10.4
24015,MD,Cecil,CH_FOODINSEC_14_17,-2.1
24015,MD,Cecil,VLFOODSEC_12_14,4.8
24015,MD,Cecil,VLFOODSEC_15_17,4.3
24015,MD,Cecil,CH_VLFOODSEC_14_17,-0.5
24017,MD,Charles,FOODINSEC_12_14,12.5
24017,MD,Charles,FOODINSEC_15_17,10.4
24017,MD,Charles,CH_FOODINSEC_14_17,-2.1
24017,MD,Charles,VLFOODSEC_12_14,4.8
24017,MD,Charles,VLFOODSEC_15_17,4.3
24017,MD,Charles,CH_VLFOODSEC_14_17,-0.5
24019,MD,Dorchester,FOODINSEC_12_14,12.5
24019,MD,Dorchester,FOODINSEC_15_17,10.4
24019,MD,Dorchester,CH_FOODINSEC_14_17,-2.1
24019,MD,Dorchester,VLFOODSEC_12_14,4.8
24019,MD,Dorchester,VLFOODSEC_15_17,4.3
24019,MD,Dorchester,CH_VLFOODSEC_14_17,-0.5
24021,MD,Frederick,FOODINSEC_12_14,12.5
24021,MD,Frederick,FOODINSEC_15_17,10.4
24021,MD,Frederick,CH_FOODINSEC_14_17,-2.1
24021,MD,Frederick,VLFOODSEC_12_14,4.8
24021,MD,Frederick,VLFOODSEC_15_17,4.3
24021,MD,Frederick,CH_VLFOODSEC_14_17,-0.5
24023,MD,Garrett,FOODINSEC_12_14,12.5
24023,MD,Garrett,FOODINSEC_15_17,10.4
24023,MD,Garrett,CH_FOODINSEC_14_17,-2.1
24023,MD,Garrett,VLFOODSEC_12_14,4.8
24023,MD,Garrett,VLFOODSEC_15_17,4.3
24023,MD,Garrett,CH_VLFOODSEC_14_17,-0.5
24025,MD,Harford,FOODINSEC_12_14,12.5
24025,MD,Harford,FOODINSEC_15_17,10.4
24025,MD,Harford,CH_FOODINSEC_14_17,-2.1
24025,MD,Harford,VLFOODSEC_12_14,4.8
24025,MD,Harford,VLFOODSEC_15_17,4.3
24025,MD,Harford,CH_VLFOODSEC_14_17,-0.5
24027,MD,Howard,FOODINSEC_12_14,12.5
24027,MD,Howard,FOODINSEC_15_17,10.4
24027,MD,Howard,CH_FOODINSEC_14_17,-2.1
24027,MD,Howard,VLFOODSEC_12_14,4.8
24027,MD,Howard,VLFOODSEC_15_17,4.3
24027,MD,Howard,CH_VLFOODSEC_14_17,-0.5
24029,MD,Kent,FOODINSEC_12_14,12.5
24029,MD,Kent,FOODINSEC_15_17,10.4
24029,MD,Kent,CH_FOODINSEC_14_17,-2.1
24029,MD,Kent,VLFOODSEC_12_14,4.8
24029,MD,Kent,VLFOODSEC_15_17,4.3
24029,MD,Kent,CH_VLFOODSEC_14_17,-0.5
24031,MD,Montgomery,FOODINSEC_12_14,12.5
24031,MD,Montgomery,FOODINSEC_15_17,10.4
24031,MD,Montgomery,CH_FOODINSEC_14_17,-2.1
24031,MD,Montgomery,VLFOODSEC_12_14,4.8
24031,MD,Montgomery,VLFOODSEC_15_17,4.3
24031,MD,Montgomery,CH_VLFOODSEC_14_17,-0.5
24033,MD,Prince George's,FOODINSEC_12_14,12.5
24033,MD,Prince George's,FOODINSEC_15_17,10.4
24033,MD,Prince George's,CH_FOODINSEC_14_17,-2.1
24033,MD,Prince George's,VLFOODSEC_12_14,4.8
24033,MD,Prince George's,VLFOODSEC_15_17,4.3
24033,MD,Prince George's,CH_VLFOODSEC_14_17,-0.5
24035,MD,Queen Anne's,FOODINSEC_12_14,12.5
24035,MD,Queen Anne's,FOODINSEC_15_17,10.4
24035,MD,Queen Anne's,CH_FOODINSEC_14_17,-2.1
24035,MD,Queen Anne's,VLFOODSEC_12_14,4.8
24035,MD,Queen Anne's,VLFOODSEC_15_17,4.3
24035,MD,Queen Anne's,CH_VLFOODSEC_14_17,-0.5
24037,MD,St. Mary's,FOODINSEC_12_14,12.5
24037,MD,St. Mary's,FOODINSEC_15_17,10.4
24037,MD,St. Mary's,CH_FOODINSEC_14_17,-2.1
24037,MD,St. Mary's,VLFOODSEC_12_14,4.8
24037,MD,St. Mary's,VLFOODSEC_15_17,4.3
24037,MD,St. Mary's,CH_VLFOODSEC_14_17,-0.5
24039,MD,Somerset,FOODINSEC_12_14,12.5
24039,MD,Somerset,FOODINSEC_15_17,10.4
24039,MD,Somerset,CH_FOODINSEC_14_17,-2.1
24039,MD,Somerset,VLFOODSEC_12_14,4.8
24039,MD,Somerset,VLFOODSEC_15_17,4.3
24039,MD,Somerset,CH_VLFOODSEC_14_17,-0.5
24041,MD,Talbot,FOODINSEC_12_14,12.5
24041,MD,Talbot,FOODINSEC_15_17,10.4
24041,MD,Talbot,CH_FOODINSEC_14_17,-2.1
24041,MD,Talbot,VLFOODSEC_12_14,4.8
24041,MD,Talbot,VLFOODSEC_15_17,4.3
24041,MD,Talbot,CH_VLFOODSEC_14_17,-0.5
24043,MD,Washington,FOODINSEC_12_14,12.5
24043,MD,Washington,FOODINSEC_15_17,10.4
24043,MD,Washington,CH_FOODINSEC_14_17,-2.1
24043,MD,Washington,VLFOODSEC_12_14,4.8
24043,MD,Washington,VLFOODSEC_15_17,4.3
24043,MD,Washington,CH_VLFOODSEC_14_17,-0.5
24045,MD,Wicomico,FOODINSEC_12_14,12.5
24045,MD,Wicomico,FOODINSEC_15_17,10.4
24045,MD,Wicomico,CH_FOODINSEC_14_17,-2.1
24045,MD,Wicomico,VLFOODSEC_12_14,4.8
24045,MD,Wicomico,VLFOODSEC_15_17,4.3
24045,MD,Wicomico,CH_VLFOODSEC_14_17,-0.5
24047,MD,Worcester,FOODINSEC_12_14,12.5
24047,MD,Worcester,FOODINSEC_15_17,10.4
24047,MD,Worcester,CH_FOODINSEC_14_17,-2.1
24047,MD,Worcester,VLFOODSEC_12_14,4.8
24047,MD,Worcester,VLFOODSEC_15_17,4.3
24047,MD,Worcester,CH_VLFOODSEC_14_17,-0.5
24510,MD,Baltimore,FOODINSEC_12_14,12.5
24510,MD,Baltimore,FOODINSEC_15_17,10.4
24510,MD,Baltimore,CH_FOODINSEC_14_17,-2.1
24510,MD,Baltimore,VLFOODSEC_12_14,4.8
24510,MD,Baltimore,VLFOODSEC_15_17,4.3
24510,MD,Baltimore,CH_VLFOODSEC_14_17,-0.5
24001,MD,Allegany,SODATAX_STORES14,6.0
24001,MD,Allegany,SODATAX_VENDM14,6.0
24001,MD,Allegany,CHIPSTAX_STORES14,0.0
24001,MD,Allegany,CHIPSTAX_VENDM14,0.0
24001,MD,Allegany,FOOD_TAX14,0.0
24003,MD,Anne Arundel,SODATAX_STORES14,6.0
24003,MD,Anne Arundel,SODATAX_VENDM14,6.0
24003,MD,Anne Arundel,CHIPSTAX_STORES14,0.0
24003,MD,Anne Arundel,CHIPSTAX_VENDM14,0.0
24003,MD,Anne Arundel,FOOD_TAX14,0.0
24005,MD,Baltimore,SODATAX_STORES14,6.0
24005,MD,Baltimore,SODATAX_VENDM14,6.0
24005,MD,Baltimore,CHIPSTAX_STORES14,0.0
24005,MD,Baltimore,CHIPSTAX_VENDM14,0.0
24005,MD,Baltimore,FOOD_TAX14,0.0
24009,MD,Calvert,SODATAX_STORES14,6.0
24009,MD,Calvert,SODATAX_VENDM14,6.0
24009,MD,Calvert,CHIPSTAX_STORES14,0.0
24009,MD,Calvert,CHIPSTAX_VENDM14,0.0
24009,MD,Calvert,FOOD_TAX14,0.0
24011,MD,Caroline,SODATAX_STORES14,6.0
24011,MD,Caroline,SODATAX_VENDM14,6.0
24011,MD,Caroline,CHIPSTAX_STORES14,0.0
24011,MD,Caroline,CHIPSTAX_VENDM14,0.0
24011,MD,Caroline,FOOD_TAX14,0.0
24013,MD,Carroll,SODATAX_STORES14,6.0
24013,MD,Carroll,SODATAX_VENDM14,6.0
24013,MD,Carroll,CHIPSTAX_STORES14,0.0
24013,MD,Carroll,CHIPSTAX_VENDM14,0.0
24013,MD,Carroll,FOOD_TAX14,0.0
24015,MD,Cecil,SODATAX_STORES14,6.0
24015,MD,Cecil,SODATAX_VENDM14,6.0
24015,MD,Cecil,CHIPSTAX_STORES14,0.0
24015,MD,Cecil,CHIPSTAX_VENDM14,0.0
24015,MD,Cecil,FOOD_TAX14,0.0
24017,MD,Charles,SODATAX_STORES14,6.0
24017,MD,Charles,SODATAX_VENDM14,6.0
24017,MD,Charles,CHIPSTAX_STORES14,0.0
24017,MD,Charles,CHIPSTAX_VENDM14,0.0
24017,MD,Charles,FOOD_TAX14,0.0
24019,MD,Dorchester,SODATAX_STORES14,6.0
24019,MD,Dorchester,SODATAX_VENDM14,6.0
24019,MD,Dorchester,CHIPSTAX_STORES14,0.0
24019,MD,Dorchester,CHIPSTAX_VENDM14,0.0
24019,MD,Dorchester,FOOD_TAX14,0.0
24021,MD,Frederick,SODATAX_STORES14,6.0
24021,MD,Frederick,SODATAX_VENDM14,6.0
24021,MD,Frederick,CHIPSTAX_STORES14,0.0
24021,MD,Frederick,CHIPSTAX_VENDM14,0.0
24021,MD,Frederick,FOOD_TAX14,0.0
24023,MD,Garrett,SODATAX_STORES14,6.0
24023,MD,Garrett,SODATAX_VENDM14,6.0
24023,MD,Garrett,CHIPSTAX_STORES14,0.0
24023,MD,Garrett,CHIPSTAX_VENDM14,0.0
24023,MD,Garrett,FOOD_TAX14,0.0
24025,MD,Harford,SODATAX_STORES14,6.0
24025,MD,Harford,SODATAX_VENDM14,6.0
24025,MD,Harford,CHIPSTAX_STORES14,0.0
24025,MD,Harford,CHIPSTAX_VENDM14,0.0
24025,MD,Harford,FOOD_TAX14,0.0
24027,MD,Howard,SODATAX_STORES14,6.0
24027,MD,Howard,SODATAX_VENDM14,6.0
24027,MD,Howard,CHIPSTAX_STORES14,0.0
24027,MD,Howard,CHIPSTAX_VENDM14,0.0
24027,MD,Howard,FOOD_TAX14,0.0
24029,MD,Kent,SODATAX_STORES14,6.0
24029,MD,Kent,SODATAX_VENDM14,6.0
24029,MD,Kent,CHIPSTAX_STORES14,0.0
24029,MD,Kent,CHIPSTAX_VENDM14,0.0
24029,MD,Kent,FOOD_TAX14,0.0
24031,MD,Montgomery,SODATAX_STORES14,6.0
24031,MD,Montgomery,SODATAX_VENDM14,6.0
24031,MD,Montgomery,CHIPSTAX_STORES14,0.0
24031,MD,Montgomery,CHIPSTAX_VENDM14,0.0
24031,MD,Montgomery,FOOD_TAX14,0.0
24033,MD,Prince George's,SODATAX_STORES14,6.0
24033,MD,Prince George's,SODATAX_VENDM14,6.0
24033,MD,Prince George's,CHIPSTAX_STORES14,0.0
24033,MD,Prince George's,CHIPSTAX_VENDM14,0.0
24033,MD,Prince George's,FOOD_TAX14,0.0
24035,MD,Queen Anne's,SODATAX_STORES14,6.0
24035,MD,Queen Anne's,SODATAX_VENDM14,6.0
24035,MD,Queen Anne's,CHIPSTAX_STORES14,0.0
24035,MD,Queen Anne's,CHIPSTAX_VENDM14,0.0
24035,MD,Queen Anne's,FOOD_TAX14,0.0
24037,MD,St. Mary's,SODATAX_STORES14,6.0
24037,MD,St. Mary's,SODATAX_VENDM14,6.0
24037,MD,St. Mary's,CHIPSTAX_STORES14,0.0
24037,MD,St. Mary's,CHIPSTAX_VENDM14,0.0
24037,MD,St. Mary's,FOOD_TAX14,0.0
24039,MD,Somerset,SODATAX_STORES14,6.0
24039,MD,Somerset,SODATAX_VENDM14,6.0
24039,MD,Somerset,CHIPSTAX_STORES14,0.0
24039,MD,Somerset,CHIPSTAX_VENDM14,0.0
24039,MD,Somerset,FOOD_TAX14,0.0
24041,MD,Talbot,SODATAX_STORES14,6.0
24041,MD,Talbot,SODATAX_VENDM14,6.0
24041,MD,Talbot,CHIPSTAX_STORES14,0.0
24041,MD,Talbot,CHIPSTAX_VENDM14,0.0
24041,MD,Talbot,FOOD_TAX14,0.0
24043,MD,Washington,SODATAX_STORES14,6.0
24043,MD,Washington,SODATAX_VENDM14,6.0
24043,MD,Washington,CHIPSTAX_STORES14,0.0
24043,MD,Washington,CHIPSTAX_VENDM14,0.0
24043,MD,Washington,FOOD_TAX14,0.0
24045,MD,Wicomico,SODATAX_STORES14,6.0
24045,MD,Wicomico,SODATAX_VENDM14,6.0
24045,MD,Wicomico,CHIPSTAX_STORES14,0.0
24045,MD,Wicomico,CHIPSTAX_VENDM14,0.0
24045,MD,Wicomico,FOOD_TAX14,0.0
24047,MD,Worcester,SODATAX_STORES14,6.0
24047,MD,Worcester,SODATAX_VENDM14,6.0
24047,MD,Worcester,CHIPSTAX_STORES14,0.0
24047,MD,Worcester,CHIPSTAX_VENDM14,0.0
24047,MD,Worcester,FOOD_TAX14,0.0
24510,MD,Baltimore,SODATAX_STORES14,6.0
24510,MD,Baltimore,SODATAX_VENDM14,6.0
24510,MD,Baltimore,CHIPSTAX_STORES14,0.0
24510,MD,Baltimore,CHIPSTAX_VENDM14,0.0
24510,MD,Baltimore,FOOD_TAX14,0.0
24001,MD,Allegany,DIRSALES_FARMS07,28.0
24001,MD,Allegany,DIRSALES_FARMS12,17.0
24001,MD,Allegany,PCH_DIRSALES_FARMS_07_12,-39.28571429
24001,MD,Allegany,PCT_LOCLFARM07,9.271523179
24001,MD,Allegany,PCT_LOCLFARM12,5.841924399
24001,MD,Allegany,PCT_LOCLSALE07,1.392845837
24001,MD,Allegany,PCT_LOCLSALE12,4.161331626
24001,MD,Allegany,DIRSALES07,44.0
24001,MD,Allegany,DIRSALES12,130.0
24001,MD,Allegany,PCH_DIRSALES_07_12,195.4545455
24001,MD,Allegany,PC_DIRSALES07,0.59100861
24001,MD,Allegany,PC_DIRSALES12,1.75718418
24001,MD,Allegany,PCH_PC_DIRSALES_07_12,197.3195568
24001,MD,Allegany,FMRKT13,2.0
24001,MD,Allegany,FMRKT18,3.0
24001,MD,Allegany,PCH_FMRKT_13_18,50.0
24001,MD,Allegany,FMRKTPTH13,0.027186472
24001,MD,Allegany,FMRKTPTH18,0.042268403
24001,MD,Allegany,PCH_FMRKTPTH_13_18,55.47586823
24001,MD,Allegany,FMRKT_SNAP18,1.0
24001,MD,Allegany,PCT_FMRKT_SNAP18,33.33333206
24001,MD,Allegany,FMRKT_WIC18,1.0
24001,MD,Allegany,PCT_FMRKT_WIC18,33.33333206
24001,MD,Allegany,FMRKT_WICCASH18,0.0
24001,MD,Allegany,PCT_FMRKT_WICCASH18,0.0
24001,MD,Allegany,FMRKT_SFMNP18,1.0
24001,MD,Allegany,PCT_FMRKT_SFMNP18,33.33333206
24001,MD,Allegany,FMRKT_CREDIT18,1.0
24001,MD,Allegany,PCT_FMRKT_CREDIT18,33.33333206
24001,MD,Allegany,FMRKT_FRVEG18,2.0
24001,MD,Allegany,PCT_FMRKT_FRVEG18,66.66666412
24001,MD,Allegany,FMRKT_ANMLPROD18,1.0
24001,MD,Allegany,PCT_FMRKT_ANMLPROD18,33.33333206
24001,MD,Allegany,FMRKT_BAKED18,1.0
24001,MD,Allegany,PCT_FMRKT_BAKED18,33.33333206
24001,MD,Allegany,FMRKT_OTHERFOOD18,1.0
24001,MD,Allegany,PCT_FMRKT_OTHERFOOD18,33.33333206
24001,MD,Allegany,VEG_FARMS07,7.0
24001,MD,Allegany,VEG_FARMS12,8.0
24001,MD,Allegany,PCH_VEG_FARMS_07_12,14.28571429
24001,MD,Allegany,VEG_ACRES07,52.0
24001,MD,Allegany,VEG_ACRES12,27.0
24001,MD,Allegany,PCH_VEG_ACRES_07_12,92.59259259
24001,MD,Allegany,VEG_ACRESPTH07,0.698464721
24001,MD,Allegany,VEG_ACRESPTH12,0.702873672
24001,MD,Allegany,PCH_VEG_ACRESPTH_07_12,0.631234625
24001,MD,Allegany,FRESHVEG_FARMS07,7.0
24001,MD,Allegany,FRESHVEG_FARMS12,8.0
24001,MD,Allegany,PCH_FRESHVEG_FARMS_07_12,14.28571429
24001,MD,Allegany,ORCHARD_FARMS07,15.0
24001,MD,Allegany,ORCHARD_FARMS12,9.0
24001,MD,Allegany,PCH_ORCHARD_FARMS_07_12,-40.0
24001,MD,Allegany,ORCHARD_ACRES07,52.0
24001,MD,Allegany,ORCHARD_ACRES12,45.0
24001,MD,Allegany,PCH_ORCHARD_ACRES_07_12,-13.46153846
24001,MD,Allegany,ORCHARD_ACRESPTH07,0.698464721
24001,MD,Allegany,ORCHARD_ACRESPTH12,0.608256062
24001,MD,Allegany,PCH_ORCHARD_ACRESPTH_07_12,-12.91527773
24001,MD,Allegany,BERRY_FARMS07,8.0
24001,MD,Allegany,BERRY_FARMS12,6.0
24001,MD,Allegany,PCH_BERRY_FARMS_07_12,-25.0
24001,MD,Allegany,BERRY_ACRES07,21.0
24001,MD,Allegany,BERRY_ACRES12,4.0
24001,MD,Allegany,PCH_BERRY_ACRES_07_12,-80.95238095
24001,MD,Allegany,BERRY_ACRESPTH07,0.282072291
24001,MD,Allegany,BERRY_ACRESPTH12,0.054067206
24001,MD,Allegany,PCH_BERRY_ACRESPTH_07_12,-80.83214579
24001,MD,Allegany,SLHOUSE07,0.0
24001,MD,Allegany,SLHOUSE12,1.0
24001,MD,Allegany,GHVEG_FARMS07,1.0
24001,MD,Allegany,GHVEG_FARMS12,2.0
24001,MD,Allegany,PCH_GHVEG_FARMS_07_12,100.0
24001,MD,Allegany,CSA07,1.0
24001,MD,Allegany,CSA12,1.0
24001,MD,Allegany,PCH_CSA_07_12,0.0
24001,MD,Allegany,AGRITRSM_OPS07,2.0
24001,MD,Allegany,AGRITRSM_OPS12,2.0
24001,MD,Allegany,PCH_AGRITRSM_OPS_07_12,0.0
24001,MD,Allegany,FARM_TO_SCHOOL13,1.0
24001,MD,Allegany,FARM_TO_SCHOOL15,1.0
24003,MD,Anne Arundel,DIRSALES_FARMS07,59.0
24003,MD,Anne Arundel,DIRSALES_FARMS12,47.0
24003,MD,Anne Arundel,PCH_DIRSALES_FARMS_07_12,-20.33898305
24003,MD,Anne Arundel,PCT_LOCLFARM07,15.64986737
24003,MD,Anne Arundel,PCT_LOCLFARM12,12.33595801
24003,MD,Anne Arundel,PCT_LOCLSALE07,3.656364589
24003,MD,Anne Arundel,PCT_LOCLSALE12,3.660396543
24003,MD,Anne Arundel,DIRSALES07,698.0
24003,MD,Anne Arundel,DIRSALES12,720.0
24003,MD,Anne Arundel,PCH_DIRSALES_07_12,3.151862464
24003,MD,Anne Arundel,PC_DIRSALES07,1.341010523
24003,MD,Anne Arundel,PC_DIRSALES12,1.307426911
24003,MD,Anne Arundel,PCH_PC_DIRSALES_07_12,-2.504351066
24003,MD,Anne Arundel,FMRKT13,15.0
24003,MD,Anne Arundel,FMRKT18,15.0
24003,MD,Anne Arundel,PCH_FMRKT_13_18,0.0
24003,MD,Anne Arundel,FMRKTPTH13,0.027005715
24003,MD,Anne Arundel,FMRKTPTH18,0.026040265
24003,MD,Anne Arundel,PCH_FMRKTPTH_13_18,-3.574983835
24003,MD,Anne Arundel,FMRKT_SNAP18,1.0
24003,MD,Anne Arundel,PCT_FMRKT_SNAP18,6.666666508
24003,MD,Anne Arundel,FMRKT_WIC18,13.0
24003,MD,Anne Arundel,PCT_FMRKT_WIC18,86.66666412
24003,MD,Anne Arundel,FMRKT_WICCASH18,1.0
24003,MD,Anne Arundel,PCT_FMRKT_WICCASH18,6.666666508
24003,MD,Anne Arundel,FMRKT_SFMNP18,12.0
24003,MD,Anne Arundel,PCT_FMRKT_SFMNP18,80.0
24003,MD,Anne Arundel,FMRKT_CREDIT18,5.0
24003,MD,Anne Arundel,PCT_FMRKT_CREDIT18,33.33333206
24003,MD,Anne Arundel,FMRKT_FRVEG18,13.0
24003,MD,Anne Arundel,PCT_FMRKT_FRVEG18,86.66666412
24003,MD,Anne Arundel,FMRKT_ANMLPROD18,8.0
24003,MD,Anne Arundel,PCT_FMRKT_ANMLPROD18,53.33333206
24003,MD,Anne Arundel,FMRKT_BAKED18,9.0
24003,MD,Anne Arundel,PCT_FMRKT_BAKED18,60.0
24003,MD,Anne Arundel,FMRKT_OTHERFOOD18,9.0
24003,MD,Anne Arundel,PCT_FMRKT_OTHERFOOD18,60.0
24003,MD,Anne Arundel,VEG_FARMS07,58.0
24003,MD,Anne Arundel,VEG_FARMS12,27.0
24003,MD,Anne Arundel,PCH_VEG_FARMS_07_12,-53.44827586
24003,MD,Anne Arundel,VEG_ACRES07,303.0
24003,MD,Anne Arundel,VEG_ACRES12,257.0
24003,MD,Anne Arundel,PCH_VEG_ACRES_07_12,17.89883268
24003,MD,Anne Arundel,VEG_ACRESPTH07,0.58212921
24003,MD,Anne Arundel,VEG_ACRESPTH12,0.550208825
24003,MD,Anne Arundel,PCH_VEG_ACRESPTH_07_12,-5.483384783
24003,MD,Anne Arundel,FRESHVEG_FARMS07,57.0
24003,MD,Anne Arundel,FRESHVEG_FARMS12,27.0
24003,MD,Anne Arundel,PCH_FRESHVEG_FARMS_07_12,-52.63157895
24003,MD,Anne Arundel,FRESHVEG_ACRES07,297.0
24003,MD,Anne Arundel,FRESHVEG_ACRESPTH07,0.570601899
24003,MD,Anne Arundel,ORCHARD_FARMS07,30.0
24003,MD,Anne Arundel,ORCHARD_FARMS12,16.0
24003,MD,Anne Arundel,PCH_ORCHARD_FARMS_07_12,-46.66666667
24003,MD,Anne Arundel,ORCHARD_ACRES07,125.0
24003,MD,Anne Arundel,ORCHARD_ACRES12,92.0
24003,MD,Anne Arundel,PCH_ORCHARD_ACRES_07_12,-26.4
24003,MD,Anne Arundel,ORCHARD_ACRESPTH07,0.240152314
24003,MD,Anne Arundel,ORCHARD_ACRESPTH12,0.167060105
24003,MD,Anne Arundel,PCH_ORCHARD_ACRESPTH_07_12,-30.4357712
24003,MD,Anne Arundel,BERRY_FARMS07,16.0
24003,MD,Anne Arundel,BERRY_FARMS12,13.0
24003,MD,Anne Arundel,PCH_BERRY_FARMS_07_12,-18.75
24003,MD,Anne Arundel,BERRY_ACRES07,17.0
24003,MD,Anne Arundel,BERRY_ACRES12,8.0
24003,MD,Anne Arundel,PCH_BERRY_ACRES_07_12,-52.94117647
24003,MD,Anne Arundel,BERRY_ACRESPTH07,0.032660715
24003,MD,Anne Arundel,BERRY_ACRESPTH12,0.014526966
24003,MD,Anne Arundel,PCH_BERRY_ACRESPTH_07_12,-55.52159284
24003,MD,Anne Arundel,SLHOUSE07,1.0
24003,MD,Anne Arundel,SLHOUSE12,1.0
24003,MD,Anne Arundel,PCH_SLHOUSE_07_12,0.0
24003,MD,Anne Arundel,GHVEG_FARMS07,2.0
24003,MD,Anne Arundel,GHVEG_FARMS12,3.0
24003,MD,Anne Arundel,PCH_GHVEG_FARMS_07_12,50.0
24003,MD,Anne Arundel,CSA07,6.0
24003,MD,Anne Arundel,CSA12,4.0
24003,MD,Anne Arundel,PCH_CSA_07_12,-33.33333333
24003,MD,Anne Arundel,AGRITRSM_OPS07,5.0
24003,MD,Anne Arundel,AGRITRSM_OPS12,10.0
24003,MD,Anne Arundel,PCH_AGRITRSM_OPS_07_12,100.0
24003,MD,Anne Arundel,AGRITRSM_RCT07,167000.0
24003,MD,Anne Arundel,AGRITRSM_RCT12,267000.0
24003,MD,Anne Arundel,PCH_AGRITRSM_RCT_07_12,59.88023952
24003,MD,Anne Arundel,FARM_TO_SCHOOL13,1.0
24003,MD,Anne Arundel,FARM_TO_SCHOOL15,1.0
24005,MD,Baltimore,DIRSALES_FARMS07,128.0
24005,MD,Baltimore,DIRSALES_FARMS12,91.0
24005,MD,Baltimore,PCH_DIRSALES_FARMS_07_12,-28.90625
24005,MD,Baltimore,PCT_LOCLFARM07,17.04394141
24005,MD,Baltimore,PCT_LOCLFARM12,14.21875
24005,MD,Baltimore,PCT_LOCLSALE07,2.031480642
24005,MD,Baltimore,PCT_LOCLSALE12,3.341807984
24005,MD,Baltimore,DIRSALES07,1390.0
24005,MD,Baltimore,DIRSALES12,2550.0
24005,MD,Baltimore,PCH_DIRSALES_07_12,83.45323741
24005,MD,Baltimore,PC_DIRSALES07,1.746071026
